19651,True
22378,True
23224,True
7796,False
14025,True
10040,True
9779,True
22958,True
31096,False
6378,True
42745,True
2873,False
32056,False
29781,False
46851,False
3611,False
18934,True
27025,True
31081,True
23429,True
39077,True
692,True
17652,True
4269,False
5989,False
40521,True
25928,False
10514,False
5048,True
2951,False
15421,False
17949,False
29598,True
2719,True
7893,True
4858,False
49377,True
3477,True
39794,True
29302,True
8225,False
43282,True
26949,True
25284,True
22628,True
33534,True
13572,False
44431,True
43151,False
10065,True
1248,False
7816,False
108,True
40307,True
40821,True
28200,True
26412,True
12812,False
3560,False
3140,True
29939,True
19594,False
22952,True
46147,True
31277,True
31156,True
24847,False
33839,False
22891,False
27241,True
22901,True
15138,True
1415,True
15183,False
19441,True
26728,True
46952,True
46444,True
3171,True
39911,True
38033,True
39816,True
26181,False
7398,True
24943,True
11259,True
4328,True
38045,True
6724,True
28699,True
45236,False
24913,True
40366,False
45839,True
39352,False
23660,True
14271,True
17941,True
30116,False
8358,True
49712,True
26856,True
14952,True
2350,False
10678,True
14011,False
11122,False
38489,True
47290,True
20775,False
14961,False
6814,True
8552,True
36472,True
15405,True
45901,True
35644,False
48517,False
15067,True
46006,True
24898,True
31098,True
11106,False
28188,True
34108,True
4590,True
18898,False
35935,True
41889,False
28203,True
25034,True
37386,True
44457,False
44356,True
8704,True
42195,False
49175,True
15692,False
18697,False
36793,False
36854,True
34641,True
36526,False
49001,True
31571,False
1340,True
42028,True
15313,True
14807,True
14685,False
32958,True
27089,True
618,False
12316,True
12980,False
14947,True
41739,False
19332,True
30934,False
21880,True
45665,True
32449,True
46970,False
387,True
46498,False
38846,False
28371,False
30111,True
14225,True
18366,True
29716,False
33413,True
42379,False
481,True
36778,True
18229,False
28330,True
1487,True
10363,True
6785,True
22964,False
35252,True
45234,True
41928,True
14013,False
8191,True
41754,True
7664,False
36874,False
44419,False
38335,False
3333,False
6401,True
19889,False
46507,True
935,False
20295,False
3634,False
28821,False
3912,True
6929,True
7089,True
26303,True
4387,True
25319,True
16371,True
41848,False
8613,True
6060,True
13273,False
13360,False
39759,True
19872,True
16374,False
30128,True
2653,True
11202,False
38858,False
32366,False
14578,True
14113,False
45881,True
20309,True
48603,True
21999,True
20408,True
19812,True
28784,False
37791,True
15800,True
18206,True
43674,True
37360,True
5835,False
47751,True
43459,True
13598,True
8057,True
23861,False
38062,True
2384,True
16234,False
47077,True
1417,False
37934,True
14963,True
17945,False
12073,False
9353,True
47237,False
41548,True
